conversation_uuid,name,project_uuid,project_name,created_at,updated_at,turn_count,user_turn_count,assistant_turn_count,total_chars,user_chars,topic_buckets
33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,,,2026-02-19T04:51:07.365146Z,2026-02-22T19:38:42.041017Z,240,119,121,983110,199046,uncategorized
9cfb5cfc-a0f6-4219-9bfb-a076e72a5a30,Document coauthoring collaboration ideas,,,2026-02-19T06:46:07.572283Z,2026-02-19T06:46:25.341361Z,2,1,1,1617,74,uncategorized
876a009a-29e9-413f-8b1a-606199b1b936,RuVector cognitive kernel specification,,,2026-02-19T22:46:11.615079Z,2026-02-19T22:46:37.506946Z,2,1,1,9623,5862,bizra_architecture|code_implementation
d3d1ab09-0506-46fd-bcb8-4e0bfcb746d5,Command syntax reference,,,2026-02-21T03:40:33.958221Z,2026-02-21T05:03:08.853274Z,26,13,13,179627,5911,uncategorized
895beb73-4c58-4bd8-80da-66c86480ac73,Keyboard shortcuts reference,,,2026-02-21T19:21:19.913296Z,2026-02-22T10:44:29.435248Z,123,59,64,663031,24047,uncategorized
a13ed5c3-8b08-496e-8cd5-15ebf472fe09,User Zero Launch Plan review,,,2026-02-21T19:51:31.864105Z,2026-02-21T19:51:46.335194Z,2,1,1,1274,0,uncategorized
ed5cd7d0-874e-4aaf-a024-8e03ed47b26b,Claude service disruption issue,,,2026-02-21T22:11:48.973272Z,2026-02-21T22:15:56.865507Z,7,5,2,4130,599,uncategorized
1bfc5363-6cd9-42c3-9d43-75dd4cd00f51,Phase 55 report analysis and User Zero deployment,,,2026-02-21T23:34:51.389215Z,2026-02-22T00:32:52.442159Z,15,6,9,60881,274,uncategorized
7a2e072d-0bad-4be6-a8e9-522de50c4901,Command shortcuts reference,,,2026-02-22T05:22:16.692948Z,2026-02-22T12:53:47.392528Z,27,12,15,60215,4708,uncategorized
bd58e1cd-165e-4c70-8bec-f3248d66c69e,Mumu-BIZRA Kernel,,,2026-02-22T11:50:29.727786Z,2026-02-25T03:09:37.228921Z,27,12,15,146752,80306,bizra_architecture|personal_context
1d1bb4b9-c3af-4cc7-93dc-d0218880c523,Command shortcuts reference,,,2026-02-22T19:54:12.542216Z,2026-02-24T22:23:04.474904Z,230,106,124,797154,66409,uncategorized
0ef803db-78a8-4944-bfed-33edef5272aa,Sovereign brain MCP server disconnection error,,,2026-02-24T11:20:40.954634Z,2026-02-24T22:14:19.736738Z,5,3,2,7297,294,bizra_architecture|code_implementation
ca731d50-f512-49a4-9902-53ee5d57d6a3,Command syntax reference,,,2026-02-25T03:13:31.235979Z,2026-02-25T09:05:50.367365Z,27,13,14,47972,1851,uncategorized
a5402630-2bfd-449e-b097-fcff9e633205,HyTRec's temporal decoupling and hybrid attention architecture,,,2026-02-25T06:13:57.905749Z,2026-03-07T00:53:20.282241Z,12,6,6,140341,55330,bizra_architecture|code_implementation|personal_context
f5feeb3a-f727-4e5c-b63b-84b6dee32ab5,Keyboard shortcuts and timestamps,,,2026-02-25T08:30:57.692343Z,2026-02-25T08:38:01.303734Z,6,3,3,11467,2362,uncategorized
82c400d7-b9b3-4741-bfc2-4d5225b53c4a,Keyboard shortcuts and timestamps,,,2026-02-25T09:22:36.218005Z,2026-02-26T15:39:39.535290Z,125,61,64,490704,24630,uncategorized
8d0a0683-1c09-4044-95a3-40bccf8b9a63,SAPE v1.0 codebase analysis and Genesis 100 scaling,,,2026-02-25T21:06:51.130556Z,2026-02-25T23:06:52.655687Z,11,5,6,70710,17989,uncategorized
00509a4c-af0b-4139-bf2b-2e9eb668df25,,,,2026-02-25T23:18:04.290904Z,2026-02-25T23:18:04.290904Z,0,0,0,0,0,uncategorized
a5e91031-f007-4eeb-9d8b-f01e433425ef,Command syntax reference,,,2026-02-26T15:41:01.786724Z,2026-02-26T23:39:31.888433Z,41,19,22,124527,6696,uncategorized
79f8faae-bdc8-45a7-900e-055c0c91e6e1,Command shortcuts reference,,,2026-02-26T23:44:50.785720Z,2026-02-27T08:20:16.770775Z,7,4,3,10230,81,uncategorized
e4f6dd4b-a75c-4474-9ffc-6ad96980253b,Diagnosing heavy disk load issues,,,2026-02-27T00:44:28.371239Z,2026-02-27T00:50:19.060066Z,6,3,3,8562,114,uncategorized
bf85b070-232f-4caa-9426-13f846543ca4,Command shortcuts reference,,,2026-02-27T00:57:28.693444Z,2026-02-27T07:21:38.872475Z,37,17,20,88581,10270,uncategorized
2f7e64de-745d-47a7-9a6d-84385bcf894d,Command syntax reference,,,2026-02-27T08:22:05.947613Z,2026-02-27T08:22:08.094193Z,1,1,0,13,13,uncategorized
d4a54383-c98e-42e0-9793-2a678ea1bed1,Command syntax reference,,,2026-02-27T08:22:18.337840Z,2026-02-27T08:22:27.677857Z,2,2,0,26,26,uncategorized
ebc8eefa-87a2-45a7-bbfd-7769c4bc3190,Command syntax reference,,,2026-02-27T08:23:17.191725Z,2026-02-27T08:45:17.731803Z,6,3,3,3830,274,uncategorized
eead23f9-6115-4271-b792-e7c56a3f1a9f,Node0 system health and log management,,,2026-02-27T10:56:52.445875Z,2026-02-27T13:31:25.515876Z,6,3,3,20657,11,bizra_architecture|personal_context
8dbfca58-9d23-43b2-920d-bf55ed53bbc2,Node0 operational status verified post-restart,,,2026-02-27T14:13:55.952469Z,2026-02-27T18:36:53.287026Z,18,9,9,48076,10145,bizra_architecture|code_implementation|personal_context|llm_tools_meta
5d932268-ed52-49ad-bba1-a7bfcd16deb0,ASPH architecture and agent-level gating strategy,,,2026-02-27T19:44:27.546464Z,2026-03-01T11:53:28.996301Z,47,23,24,124566,4321,strategy_audit
5530f796-b268-4e47-8e13-e87b21b71236,Cryptic code sequence,,,2026-02-28T23:08:14.029359Z,2026-03-01T12:33:31.124032Z,35,17,18,55062,2040,uncategorized
6d40d864-c295-4be0-9c07-12b958e3d4b4,Sprint delivery and ledger state fixes,,,2026-03-01T13:01:11.366215Z,2026-03-25T11:14:21.852302Z,69,34,35,253922,62822,uncategorized
e3979a89-f4c7-4574-8655-48337a282424,SNR Framework for architectural insights,,,2026-03-02T06:04:52.688989Z,2026-03-02T07:03:01.742711Z,22,11,11,43108,1640,bizra_architecture|code_implementation
f73417b2-3259-4287-9e74-5ff0d0e7b6d7,Cloudflare's V-Next challenges Next.js deployment monopoly,,,2026-03-02T22:45:40.556906Z,2026-03-02T22:50:13.359428Z,6,3,3,6370,1422,code_implementation
5d70be59-d814-4db6-982c-0485aabd0904,BIZRA v4.0 system lifecycle performance evaluation,,,2026-03-03T07:37:03.084376Z,2026-03-04T16:47:00.991998Z,6,3,3,32310,18225,bizra_architecture
0623f101-8bad-4e39-95ab-b48b880e37b2,Command shortcuts reference,,,2026-03-03T12:59:47.794258Z,2026-03-04T16:10:15.380240Z,165,72,93,519126,25116,uncategorized
1b3401a1-02bc-4c41-8ae4-853b07f72d5a,Removing Windows insider version and C drive files,,,2026-03-03T21:48:00.442580Z,2026-03-03T21:50:39.910279Z,4,2,2,4239,237,bizra_architecture
f726bd60-f21c-4ccc-b6be-e7ff664e294d,Rollback engine directory initialization error,,,2026-03-04T05:39:59.472085Z,2026-03-04T18:43:27.163894Z,8,4,4,10314,187,uncategorized
f3894d4a-6016-4c33-b98f-b0430f72508f,Command shortcuts reference,,,2026-03-04T11:56:56.137423Z,2026-03-04T16:02:12.903071Z,45,20,25,129630,4408,uncategorized
b348fe0a-2516-4e84-bdb4-06424018db60,Creating amazing algorithmic art,,,2026-03-04T17:31:27.144686Z,2026-03-04T17:57:14.609082Z,9,3,6,24337,460,uncategorized
7b9bc4a4-2fee-413d-87b2-357c84bfaf5d,Investigating scientific mysteries,,,2026-03-04T17:58:24.714695Z,2026-03-04T18:37:50.006709Z,8,4,4,37022,1169,uncategorized
e8d0d90d-1919-4d2b-b0d0-1074d234564f,Debating an ethical dilemma,,,2026-03-04T18:40:15.402210Z,2026-03-04T18:40:26.584592Z,2,1,1,899,450,uncategorized
a895785a-4b81-4263-9925-cde511bcf417,Command shortcuts reference,,,2026-03-04T20:36:10.573956Z,2026-03-13T17:11:40.344963Z,215,105,110,707203,31119,uncategorized
50ace875-9701-4c2d-9217-640a6be8a337,Command shortcuts reference,,,2026-03-05T15:03:49.667429Z,2026-03-05T15:36:09.006241Z,8,4,4,16088,1621,uncategorized
faf686a9-fa32-428f-b436-4ff21e0df31e,Command syntax reference,,,2026-03-06T07:09:50.567949Z,2026-03-06T11:55:41.348536Z,10,5,5,20714,205,uncategorized
c6140c45-9840-406e-a3f9-34ca00bae67b,Autonomous financial ecosystems with neuro-symbolic AI architecture,,,2026-03-06T11:41:04.762760Z,2026-03-06T11:47:17.622128Z,2,1,1,23432,15479,bizra_architecture|code_implementation
734f46aa-4477-417e-a346-d8f0b44a4b03,Cryptic code sequence,,,2026-03-06T23:42:01.357100Z,2026-03-06T23:42:18.620848Z,2,1,1,1429,14,uncategorized
abbc7902-717a-44ed-9c8a-cd86157935b0,Command syntax reference,,,2026-03-07T01:25:17.196753Z,2026-03-13T06:29:12.242626Z,267,131,136,799843,31190,uncategorized
37581cf6-19de-425d-b550-86f34e01489a,CLI agent security and config data access,,,2026-03-09T13:03:12.273082Z,2026-03-09T13:03:34.146294Z,2,1,1,3344,272,uncategorized
490b09d1-04c9-48e9-aa48-e2ce3010dce5,How compound interest works,,,2026-03-12T20:53:44.261381Z,2026-03-12T20:53:45.638707Z,0,0,0,0,0,uncategorized
5bd74831-8d56-4ed4-9005-c5fe2cd0ea77,BIZRA Sippar Protocol: Babylonian mathematics meets Byzantine consensus,,,2026-03-13T03:59:02.065401Z,2026-03-14T03:47:03.367544Z,58,34,24,341891,129792,bizra_architecture|code_implementation
67149bc2-4931-41cf-bfa0-7bd09d6a5121,,,,2026-03-13T21:33:50.294967Z,2026-03-13T21:33:50.294967Z,0,0,0,0,0,uncategorized
d3bdaa02-9bcb-4390-ac3c-32382474eddc,Decoding abbreviated sequences,,,2026-03-14T03:26:41.182689Z,2026-03-14T04:26:57.891229Z,17,9,8,94804,3195,uncategorized
6209adcd-c8eb-4c54-a142-1dced0738a54,,,,2026-03-14T03:40:34.283894Z,2026-03-14T03:40:34.283894Z,0,0,0,0,0,uncategorized
e89c4244-26a6-45d8-bac2-5c40e339c715,Decoding abbreviated sequences,,,2026-03-14T04:31:00.865249Z,2026-03-14T07:13:26.525350Z,42,20,22,147830,5911,uncategorized
1c6ec3f7-c119-494f-a348-a050fefb129b,Mumo full stack development,,,2026-03-14T07:09:35.436403Z,2026-03-14T08:35:18.859074Z,12,6,6,33594,330,uncategorized
b94d3e53-9f97-4c6a-890c-b029fa84c267,Command shortcuts reference,,,2026-03-14T08:57:14.194563Z,2026-03-15T06:33:38.639521Z,56,28,28,195815,17589,uncategorized
fdbe8af2-d7e7-494c-af36-275ed213e3ba,2 bedroom apartment in Dubai under 450,,,2026-03-15T05:27:03.475366Z,2026-03-15T05:37:18.766385Z,8,4,4,15242,581,bizra_architecture|code_implementation|personal_context
a58b9515-b28c-434b-9a5f-2f0b27d4b880,Command syntax reference,,,2026-03-15T13:38:43.352165Z,2026-03-16T08:38:37.267371Z,49,24,25,146922,9047,uncategorized
04b7c64f-401d-4537-aabb-2c2deca0391b,Installing llmfit with all dependencies,,,2026-03-16T09:23:17.637319Z,2026-03-20T20:35:20.520221Z,140,74,66,466062,25138,uncategorized
6e303924-9af3-4fd8-a39a-b6cab80b06ab,Aleria.com project analysis,,,2026-03-16T19:31:09.932212Z,2026-03-16T22:00:38.219164Z,8,4,4,36944,1672,uncategorized
d34e2bad-d00c-47d2-ac3d-f163e7e42a5d,Keyboard shortcuts or command syntax,,,2026-03-17T03:54:48.388476Z,2026-03-17T06:55:25.447795Z,10,5,5,27245,1223,uncategorized
77344188-0fa5-40ed-80d5-6bb321adf473,Command syntax reference,,,2026-03-17T11:00:22.851545Z,2026-03-17T17:33:49.963172Z,19,10,9,54130,2874,uncategorized
537a4cd4-3376-45e3-8fb2-f9a9b83d3529,Reverse engineering autonomous AI agents,,,2026-03-17T23:15:21.633840Z,2026-03-20T08:07:20.649882Z,152,75,77,631345,35084,llm_tools_meta
38385ef9-03ae-4631-abee-72c1d2530356,Open claw board connection to PC manager,,,2026-03-19T06:24:58.859100Z,2026-03-19T06:54:11.265113Z,11,5,6,34867,1565,uncategorized
0c99f852-848d-4c38-9d9b-07c6fe52744c,Forgotten programming languages and systems,,,2026-03-19T13:21:36.765198Z,2026-03-20T06:03:24.835536Z,51,25,26,195064,8413,uncategorized
0439ea4a-7f9e-4e5e-9777-8fbc7618fdce,,,,2026-03-19T17:54:42.978939Z,2026-03-19T18:23:19.552130Z,11,6,5,27090,120,uncategorized
91af3a0c-1893-42e0-98d4-8cd0b84ca4fc,Frontend design,,,2026-03-19T21:25:57.718097Z,2026-03-23T17:01:33.165998Z,58,29,29,186062,8595,uncategorized
f3b5f39a-6880-460b-a2de-248fead8e18c,Keyboard shortcuts or command syntax,,,2026-03-20T20:57:10.976390Z,2026-03-20T21:51:47.087111Z,8,4,4,33989,749,uncategorized
59945155-cdd9-4aa7-824f-54ea4ac27064,Saturday schedule codes,,,2026-03-21T11:05:17.197892Z,2026-03-28T22:04:08.264160Z,182,91,91,653506,35625,uncategorized
8e764184-5790-4744-9ccd-0ec507855672,System status and phase milestone update,,,2026-03-22T14:50:55.376084Z,2026-03-22T15:59:38.698861Z,12,6,6,25637,2059,uncategorized
7f554703-77fe-4cae-b6c4-f6c78b1b28cb,Linux migration boot issue,,,2026-03-24T17:06:35.864931Z,2026-03-26T17:21:03.510721Z,244,122,122,128394,6804,uncategorized
2d33bac8-87c9-4181-999d-876d0b559924,Dubai time reference,,,2026-03-24T21:55:40.598789Z,2026-03-24T22:03:39.411238Z,6,3,3,11351,1479,personal_context
b2e2c9fa-125d-41e1-aa5f-ec988a24e435,Extracting architectural insights using signal-noise framework,,,2026-03-25T07:55:00.260963Z,2026-03-25T10:49:16.936906Z,22,11,11,130077,36153,bizra_architecture|code_implementation
746369cd-b70d-41f8-ab80-212ea7e9abf4,Command abbreviations reference,,,2026-03-25T12:37:41.294626Z,2026-03-26T21:26:04.613376Z,107,51,56,278182,22937,uncategorized
ef7d4c84-8f35-4338-a70f-0dac0e9bcb5a,,,,2026-03-28T00:06:21.965009Z,2026-03-28T00:06:21.965009Z,0,0,0,0,0,uncategorized
57e799ac-87e8-4dc6-8eee-c3e642c7c663,Heartbeat daemon status check,,,2026-03-28T00:06:36.917890Z,2026-03-28T09:40:51.910019Z,6,3,3,22380,43,uncategorized
84d20294-65bb-4b08-80d5-40e546a4ee09,BIZRA data storage paths,,,2026-03-28T09:40:03.292063Z,2026-03-28T09:40:14.145234Z,2,1,1,1000,43,bizra_architecture
75609369-1acb-4421-9116-cd6c8b29b0d1,BIZRA self-improvement loop with verified rewards,,,2026-03-28T22:35:49.152912Z,2026-03-31T22:57:13.305725Z,6,3,3,16143,804,bizra_architecture|validation_sprint
5fbcb798-d6af-469d-8de6-9be098d9a74e,,,,2026-03-28T23:19:29.023894Z,2026-03-28T23:19:29.023894Z,0,0,0,0,0,uncategorized
2ea1cbe7-426f-40ed-84ab-4201fc090189,Bizra autopoietic loop,,,2026-03-29T01:22:17.981487Z,2026-03-29T16:20:56.963838Z,49,24,25,207693,10794,bizra_architecture
23c69bfd-7655-49b4-8ef9-ba724bf5bad6,Bizra autopoietic loop,,,2026-03-29T10:27:59.144981Z,2026-03-29T10:44:14.071123Z,6,3,3,13409,351,bizra_architecture
8f4b6150-54ac-40c9-8221-d2bcfd13d48a,Command syntax reference,,,2026-03-30T12:14:10.945781Z,2026-03-30T17:28:47.232701Z,22,12,10,73505,6538,uncategorized
0b823510-cdc6-4bd6-a833-efd684e41c7e,Advanced system analysis using SAPE framework and signal-noise optimization,,,2026-03-31T03:38:31.207131Z,2026-03-31T03:39:32.854833Z,2,1,1,8876,1420,bizra_architecture|code_implementation
095a53c6-622e-4f8a-b224-e9772c8643ad,Cryptic character sequence,,,2026-03-31T22:13:03.045966Z,2026-04-06T19:39:36.984641Z,35,17,18,75627,18742,uncategorized
798d9c06-9f6b-4980-b219-2c2ea4d74162,VMD control locked on RAID 0 array,,,2026-04-01T01:57:53.231238Z,2026-04-01T03:05:38.898475Z,22,11,11,34921,14440,uncategorized
18301932-9524-405e-9907-d2a164ae9198,Cryptic character sequence,,,2026-04-01T12:16:24.910986Z,2026-04-02T01:15:49.987457Z,58,29,29,118819,6513,uncategorized
a7284cb2-9e2f-44bc-b9a4-91f2e6ca0607,Keyboard shortcuts reference,,,2026-04-01T16:21:03.841013Z,2026-04-05T21:50:01.707428Z,87,43,44,257208,22016,uncategorized
31502201-0781-4fd2-9176-84f35ec76608,Timestamp and command notation,,,2026-04-05T08:23:42.257261Z,2026-04-05T08:28:11.553320Z,4,2,2,4924,49,uncategorized
8c1946e1-3f15-4e93-9a45-5c44e97ae76d,اسم الله الوهّاب: من الرزق إلى الحكمة,,,2026-04-05T14:22:59.361581Z,2026-04-06T22:25:52.648167Z,38,19,19,101754,13998,uncategorized
7d8e54f4-4262-4b6d-9360-4266bb70986d,Jailbreak attempt with pseudo-technical language,,,2026-04-06T18:04:28.294348Z,2026-04-08T13:07:09.880701Z,4,2,2,7554,2007,bizra_architecture|validation_sprint|code_implementation
148fc35d-346d-41a4-ab82-c3513070f85c,Keyboard symbols and special characters,,,2026-04-06T22:58:12.558753Z,2026-04-07T22:42:16.633639Z,118,59,59,427510,43440,uncategorized
cd77a2fe-1dd4-4468-8992-3e43e8cba3bf,اتفاقية بيع وحدة سكنية في ريفيرا دبي,,,2026-04-07T17:47:16.804281Z,2026-04-07T17:52:19.798760Z,6,3,3,7189,3004,bizra_architecture
b4abfb40-a332-4314-8cdb-58c7cac6e174,Ubuntu 24.04 partition verification for RAID 0 migration,,,2026-04-08T22:13:28.334410Z,2026-04-13T04:58:37.559645Z,200,99,101,342269,35038,bizra_architecture
95f64dbc-f166-4988-b2af-056157ea9bd6,Ubuntu package repository configuration error,,,2026-04-09T03:17:51.499057Z,2026-04-09T03:17:59.508713Z,2,1,1,3954,3173,bizra_architecture
0b03b6f8-2763-4803-abab-f4e3ec9de7f6,Issue resolution,,,2026-04-09T03:19:01.018489Z,2026-04-09T03:19:19.443862Z,4,2,2,3884,3190,uncategorized
ef0dca7d-1810-4e79-846c-ec79dbb8aaee,Optimized coding solutions and best practices,,,2026-04-10T01:48:17.813088Z,2026-04-10T01:48:32.493880Z,2,1,1,1687,298,uncategorized
0b6b8a8b-3362-4c97-9d94-1d31a675b695,Keyboard command shortcuts,,,2026-04-12T13:17:12.886958Z,2026-04-13T02:50:35.651794Z,47,23,24,223804,25011,uncategorized
5c5ab192-5fbf-403f-9c70-d96f15cf7d99,Professor Synapse activation,,,2026-04-13T08:52:29.606355Z,2026-04-13T18:27:55.405110Z,60,30,30,489913,15367,uncategorized
7633180c-9c96-497c-b40d-0f7bb0d59ef8,Professor Synapse activation,,,2026-04-13T19:34:32.386025Z,2026-04-13T23:26:17.510691Z,22,11,11,77769,1036,uncategorized
